FIPS,PER_COUNTY
36001,16.903139858800476
36003,63.088325552441965
36005,22.70769257753194
36007,76.29017015465071
36009,74.7283780078078
36011,10.728195691034527
36013,49.76934837510217
36015,79.28069562941032
36017,64.2783991019322
36019,108.25226459714082
36021,34.33553083183005
36023,34.57577429410749
36025,55.87535953793986
36027,27.788765498012015
36029,25.02147896234788
36031,36.628136431971726
36033,91.36085996545282
36035,70.13555035786256
36037,17.10528827973192
36039,31.454775898937534
36041,39.0904678898898
36043,68.554440285858
36045,30.841221967420275
36047,0
36049,89.54110203309776
36051,18.011928579772867
36053,21.611193921372962
36055,9.863019899126412
36057,22.36223192276013
36059,0.0
36061,0.0
36063,13.019359122107192
36065,56.22500794829903
36067,13.766950700703763
36069,19.626927742910286
36071,30.00768821676745
36073,12.269496104489102
36075,90.91393150015763
36077,44.31830697219661
36079,32.97143652076522
36081,0
36083,43.53479544664937
36085,2.3151994587831264
36087,9.461926387513055
36089,77.57518399779694
36091,50.45322303420526
36093,33.55926629301655
36095,72.62048802201834
36097,35.63383463435978
36099,0.5405017291203341
36101,48.61404090850368
36103,5.145308960918463
36105,59.767278659987234
36107,73.3909975168935
36109,15.952051038912666
36111,39.81829731412209
36113,48.877184535618575
36115,22.796398350428948
36117,13.484168738101452
36119,14.625083409967592
36121,7.592061973155192
36123,14.248501146625717
