FIPS,PER_COUNTY
36001,296.09180282075215
36003,412.76907537950365
36005,113.09392404776335
36007,338.28174383297403
36009,398.02154947343524
36011,180.00761279851687
36013,225.0361496245325
36015,329.61788443552416
36017,343.6895716234049
36019,764.8691594490032
36021,246.3053931224688
36023,369.76050050330946
36025,401.9946618356514
36027,185.35037465699972
36029,176.76087038217332
36031,794.8576308308319
36033,796.7321774633415
36035,591.3933601403405
36037,168.26329389688956
36039,431.02352375093784
36041,683.3216278825535
36043,514.0878042636858
36045,285.46210083017763
36047,0
36049,484.8334075411388
36051,159.72386236504363
36053,288.1692664081943
36055,134.43975727235204
36057,210.50422328860122
36059,8.683647401263308
36061,7.333905555170158
36063,160.4525531454867
36065,315.0186167129049
36067,191.3808763697312
36069,237.2894194057719
36071,189.04484008311053
36073,138.80988106776363
36075,318.435319642098
36077,316.78045877780716
36079,176.797686867194
36081,0
36083,327.78509012733343
36085,25.98590847290352
36087,44.81497129714969
36089,525.3265313023215
36091,354.0586907333647
36093,318.75929345399777
36095,452.57850270175146
36097,305.6985399311254
36099,130.852168329103
36101,338.3793145115857
36103,112.54519014178862
36105,294.3494170328726
36107,239.97148489553646
36109,210.62523522543898
36111,371.6107375486897
36113,638.8089597837923
36115,315.7369485150812
36117,137.38585984872108
36119,123.1557653905396
36121,192.8358514008961
36123,214.27921327432992
