FIPS,PER_COUNTY
36001,4.651008432135676
36003,6.535641470261703
36005,0.0
36007,14.919263391497788
36009,5.239196942650031
36011,3.181700795488742
36013,14.145542149114949
36015,2.905313440957994
36017,3.0184991138735096
36019,23.324385447004694
36021,0.932395151352655
36023,3.1259547121248343
36025,3.4234867535535383
36027,0.0
36029,7.650294087515635
36031,4.10034355135735
36033,5.203974862298855
36035,1.9620740766082676
36037,0.1215051363686935
36039,1.662003194802367
36041,0.2953792463972559
36043,1.0182306505731484
36045,2.3912486564014674
36047,0
36049,5.186829795693698
36051,3.622285699923933
36053,1.2926227829965145
36055,0.3690309976540403
36057,8.27315278750472
36059,0.0
36061,0.0
36063,0.0
36065,6.985327921941174
36067,1.999314511589902
36069,0.10870228496989767
36071,0.19169082677854687
36073,2.8666829968401393
36075,7.537040279137075
36077,2.3640960067037518
36079,0.0
36081,0
36083,1.7861775885293907
36085,0.0
36087,0.0
36089,3.6076076777693484
36091,1.9775737112566598
36093,10.178730096000463
36095,15.308959918602286
36097,5.083099728735069
36099,0.0
36101,4.07282509730396
36103,0.0
36105,0.2766773875516417
36107,3.7489305141194245
36109,1.4611765931298493
36111,0.6099728868777103
36113,3.470206752400186
36115,2.3718891705641556
36117,2.9819848068099373
36119,0.0
36121,0.5324222051969058
36123,5.476561407294449
