FIPS,PER_COUNTY
36001,22.756047135190013
36003,12.444662572472767
36005,0.0
36007,30.945026616010114
36009,11.759349455525367
36011,3.918793659755783
36013,15.477013311875163
36015,12.84221771173555
36017,28.799623235193838
36019,8.439652751481868
36021,21.638792834635016
36023,13.073246707698107
36025,7.9143931800443825
36027,4.063201188271595
36029,12.776048601426517
36031,41.36359074755793
36033,4.985889655807207
36035,81.72481824672607
36037,0.1215051363686935
36039,36.43270248746634
36041,6.747079298732635
36043,14.292549460939272
36045,12.365103460929252
36047,0
36049,16.234623012305654
36051,9.401779931836124
36053,16.144284038720542
36055,13.750621089647193
36057,29.785219677996558
36059,0.0
36061,0.0
36063,0.0
36065,16.252920095784397
36067,3.738451618511764
36069,0.11803966094333473
36071,11.337886652081641
36073,0.35248241211034054
36075,21.780380888880348
36077,24.0959702463138
36079,0.8553437955896711
36081,0
36083,23.30328390015134
36085,0.0
36087,0.0
36089,12.749935933838078
36091,36.47924202607243
36093,17.328216763427818
36095,36.84324020371566
36097,31.079891452070555
36099,0.0
36101,19.7386814460208
36103,0.0
36105,21.82280085785516
36107,7.612683873556845
36109,3.480053713549248
36111,15.678152515471591
36113,65.3600591328938
36115,38.070881030145024
36117,0.0
36119,0.25013506391097606
36121,4.974614053775016
36123,3.2432721180268613
