FIPS,PER_COUNTY
36001,5.868985188549409
36003,11.573082232261491
36005,40.2107188537757
36007,5.411393539303233
36009,21.168563213474492
36011,4.328400445759413
36013,12.396155314591383
36015,0.8972462935740595
36017,15.26141331140864
36019,21.90281923518849
36021,10.984838649794453
36023,20.5675459790253
36025,10.950897869253577
36027,7.480630608745456
36029,7.844068832474406
36031,1.374682257290869
36033,24.270479729769917
36035,7.158824741698924
36037,2.7880772253177315
36039,6.786136401631994
36041,2.9313170411560527
36043,7.708683164921581
36045,7.305294122917539
36047,0
36049,19.948604558127837
36051,2.541228360706186
36053,9.032484742757347
36055,0.35571698942838115
36057,1.4224182551811486
36059,0.6037034706965868
36061,5.500429166377619
36063,4.459755115441399
36065,9.907224294068289
36067,9.053652266780013
36069,4.174242591593994
36071,2.839332037039711
36073,2.8666829968401393
36075,12.20646550727905
36077,7.089689090641985
36079,0.7505226725879759
36081,0
36083,8.126562007408257
36085,0.0
36087,0.29372549323550273
36089,18.094427114068733
36091,7.58636920041732
36093,2.4991449315952035
36095,5.244174186781102
36097,4.918292789916766
36099,0.8148762037623437
36101,3.6478712442653314
36103,10.953311010546766
36105,3.7357182039291903
36107,1.6918100249508408
36109,4.3497085458936
36111,4.710214391067094
36113,6.108139270050992
36115,16.389239130212683
36117,12.572319254107393
36119,2.6788573219920986
36121,5.22179463602478
36123,15.08657939342352
