FIPS,PER_COUNTY
36001,1.5947946044582988
36003,0.0
36005,0.0
36007,0.0
36009,0.41266954184836685
36011,1.7225932666898023
36013,0.0
36015,0.0
36017,0.0
36019,10.818951102216921
36021,0.0
36023,0.0
36025,0.0
36027,1.468826835797909
36029,0.0
36031,0.33340214452449035
36033,3.0362803858798784
36035,11.195089727798182
36037,1.8065068521451066
36039,0.0
36041,0.9893807256179505
36043,0.04066863098737746
36045,1.6614343748114797
36047,0
36049,0.27093417823001215
36051,0.0
36053,0.24429518460107136
36055,13.59931638476504
36057,0.3848902616521648
36059,0.0
36061,0.0
36063,1.6673535008212343
36065,4.443930639918955
36067,1.2742785766900735
36069,0.0
36071,0.0
36073,0.0
36075,2.88028329864727
36077,0.0
36079,0.0
36081,0
36083,0.09853144799196559
36085,0.0
36087,0.0
36089,10.277787972775679
36091,4.216143090971153
36093,0.0
36095,0.0
36097,0.0
36099,0.0
36101,0.0
36103,0.0
36105,0.0
36107,0.0
36109,0.0
36111,0.06547458401614116
36113,0.13534824273399512
36115,1.0936193778208592
36117,7.982264963782353
36119,0.0
36121,0.0
36123,0.0
