FIPS,PER_COUNTY
36001,9.32275598368185
36003,28.99855141494906
36005,0.0
36007,43.70788169466957
36009,78.16792523016402
36011,8.43707615319495
36013,11.896937108500717
36015,55.45867215412448
36017,62.216738555607336
36019,67.90096681102956
36021,5.664401408064304
36023,70.7025334698929
36025,79.62700005872699
36027,8.029564954245405
36029,19.591196344341327
36031,169.06827552704289
36033,137.2925309751226
36035,96.55450790589703
36037,2.990883120607116
36039,38.90685846593956
36041,273.1288112347263
36043,141.2997638313036
36045,22.10012580471369
36047,0
36049,81.84767483436248
36051,3.580199890207783
36053,10.946498722990581
36055,4.0476214015328615
36057,8.613283828405761
36059,0.0
36061,0.0
36063,0.0
36065,40.509272948676994
36067,3.860311136195102
36069,9.124672297822542
36071,4.323419811449393
36073,8.359432116847566
36075,18.567806702741194
36077,61.28149837174591
36079,6.179044125246712
36081,0
36083,45.916063723354085
36085,0.0
36087,0.0
36089,98.99388043658487
36091,61.16183785299197
36093,57.48249828588647
36095,59.50548713801483
36097,46.40781403342133
36099,21.61591186853311
36101,31.781053408550875
36103,0.4377962833531223
36105,51.18855996589019
36107,19.531013998245925
36109,30.599168383605402
36111,85.07825751644094
36113,136.65060331129635
36115,30.599602339605852
36117,0.4748873937165169
36119,7.4598794912195165
36121,22.125742512851104
36123,0.39919729015446387
