FIPS,PER_COUNTY
36001,8.472430128545309
36003,2.9738181975888156
36005,0.0
36007,0.08365220552322958
36009,3.5144163531173613
36011,1.1846948877872947
36013,0.46806597715688414
36015,2.7423252959763644
36017,0.43332535531311406
36019,16.828067029064027
36021,6.183859530632324
36023,2.1420728168695145
36025,1.0355415618219643
36027,6.319842089346448
36029,1.8652099231622654
36031,2.205205315328985
36033,1.8507794095542147
36035,8.123965342975492
36037,0.31378866524154075
36039,4.903065757413615
36041,1.2961660836329159
36043,1.7458333237603298
36045,6.300646603423997
36047,0
36049,1.9322636943961036
36051,1.0662019877996056
36053,3.9004591389870016
36055,4.523447593618555
36057,2.589685614182999
36059,0.0
36061,0.0
36063,10.156611684509217
36065,2.923844956980104
36067,18.734049830949917
36069,1.654527817629474
36071,12.208156663735798
36073,19.85994289910133
36075,9.807012627017302
36077,1.6534027736873655
36079,1.0429748527351779
36081,0
36083,2.083845902916395
36085,0.0
36087,6.291290745978931
36089,13.763708306019991
36091,5.132185356696115
36093,16.217362640795937
36095,2.8486683181534227
36097,2.380715406825149
36099,0.7547753691917102
36101,0.6815808646562939
36103,0.0
36105,1.0029474587952953
36107,0.0
36109,5.593857761912054
36111,4.689640726856586
36113,5.969219042459923
36115,13.474839873500052
36117,8.568017157333607
36119,1.1302789671308657
36121,5.481659307163499
36123,2.797716530208994
